Gene,kdeg_x,kdeg_y,vsyn_x,vsyn_y
YIL134W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL225W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL247W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR160C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR387C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL212C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL015W,0.442634306,0.165632938,1.18E-05,3.11E-05
YCR098C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL084C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL189W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFL054C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL043W,0.310040533,0.102051249,1.18E-05,3.11E-05
YCL025C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR039W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL020W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL265W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL198C,0.316970992,0.052610033,7.19E-06,1.28E-05
YDR497C,1.600285543,1.884290476,8.14E-08,2.72E-07
YOL103W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR319C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR058W,0.275078169,0.288965199,6.77E-09,1.73E-08
YJL133W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR052C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR068C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR046C,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL063C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL270C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL092W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR293W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR508C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR001W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL146W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL101W,0.310040533,0.102051249,1.18E-05,3.11E-05
YER119C,0.310040533,0.102051249,1.18E-05,3.11E-05
YFL055W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR132C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR069C,0.310040533,0.102051249,1.18E-05,3.11E-05
YCR075C,0.310040533,0.102051249,1.18E-05,3.11E-05
YCL069W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR088C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR191W,0.310040533,0.102051249,1.18E-05,3.11E-05
YCL038C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL268W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR055W,1.164790161,1.214926117,1.18E-05,3.11E-05
YHL036W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR105C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR348C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR298C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR289C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR180W,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL006W,0.310040533,0.102051249,1.18E-05,3.11E-05
YIL006W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR260W,0.788144377,0.45015608,1.69E-08,5.09E-08
YKL188C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL147W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR130C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL120W,0.310040533,0.102051249,1.18E-05,3.11E-05
YCR028C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR296C,0.310040533,0.102051249,1.18E-05,3.11E-05
YCR037C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL198W,0.310040533,0.102051249,1.18E-05,3.11E-05
YML123C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNR013C,0.3390819,0.075805819,5.65E-08,1.47E-07
YER053C,0.187143399,0.066665626,5.06E-07,7.26E-07
YJR077C,0.353529286,0.088227938,4.58E-06,1.91E-05
YDR456W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL129C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL174C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL028W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR273C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL274W,0.645069183,0.177119076,1.18E-05,3.11E-05
YNL003C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL061W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR138W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHL016C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR138C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR156C,0.112446658,0.097711744,3.67E-09,1.06E-08
YJR095W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR294W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR092W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL092W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR096W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR237W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR071C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR192C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL244C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR021W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBL042C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL052C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR192W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR147W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL080W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR243W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR162W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR072C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR367W,0.371688689,0.048223732,2.25E-07,5.57E-07
YKL004W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFL058W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR011C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL036W,1.491211464,1.484436389,2.03E-06,4.95E-06
YOR161C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR071C,0.317313062,0.065089926,7.71E-06,2.86E-05
YNL065W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR241C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL104C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR058W,0.386174329,0.073812183,2.73E-06,6.42E-06
YNR027W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR306C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL024C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL053C,0.310040533,0.102051249,1.18E-05,3.11E-05
YIL048W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR162C,0.310040533,0.102051249,1.18E-05,3.11E-05
YAL026C,0.386453222,0.076111732,2.46E-08,4.81E-08
YAL039C,0.23009964,0.057190173,1.77E-07,2.77E-07
YKL087C,0.310040533,0.102051249,1.18E-05,3.11E-05
YAL061W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBL080C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBL091C,0.276948977,0.070805116,2.92E-08,1.21E-07
YLR244C,0.63521848,0.093132973,1.18E-05,3.11E-05
YBR022W,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR087W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR046C,0.200331119,0.090742259,1.04E-07,3.87E-07
YBR070C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL047W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR111C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR352W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR222C,0.210479867,0.055269782,1.18E-05,3.11E-05
YBR229C,0.266644089,0.157552929,7.09E-09,1.33E-08
YBR235W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR243C,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR281C,0.364108339,0.063109364,2.45E-07,4.78E-07
YNL191W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR295W,0.310040533,0.102051249,1.18E-05,3.11E-05
YCL017C,0.346706673,0.10775706,5.34E-07,1.99E-06
YCR011C,0.16082467,0.040456588,1.18E-05,3.11E-05
YCR107W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL243C,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR155W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL331C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL165C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL088W,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL031W,0.296621893,0.059293672,2.48E-07,5.31E-07
YEL070W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNR073C,0.310040533,0.102051249,1.18E-05,3.11E-05
YER010C,0.173304485,0.068927689,8.52E-07,2.47E-06
YER042W,0.431196955,0.067783887,1.18E-05,3.11E-05
YER087W,0.310040533,0.102051249,1.18E-05,3.11E-05
YER163C,0.308687846,0.068783435,1.18E-08,2.14E-08
YHL018W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR008C,0.201673523,0.089373305,1.18E-05,3.11E-05
YHR043C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR044C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR109W,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR119W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR440W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL168C,0.493809088,0.127486949,7.69E-08,5.93E-08
YIL023C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR243C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR316C,0.538999681,0.224335448,1.29E-07,5.59E-07
YIL043C,0.342121554,0.073631552,1.14E-06,9.40E-07
YML125C,0.428926331,0.075049929,1.86E-07,2.60E-07
YKL150W,0.157867911,0.091276574,1.45E-06,3.59E-06
YIR036C,0.161764655,0.064464116,2.02E-06,3.52E-06
YIR038C,0.165473055,0.099988731,1.31E-05,6.78E-06
YMR251W,0.310040533,0.102051249,1.18E-05,3.11E-05
YKR076W,0.113611347,0.142780699,2.22E-06,2.05E-06
YLL060C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL069W,0.27580344,0.078061106,1.18E-05,3.11E-05
YKL103C,0.084859038,0.041686444,2.89E-06,7.09E-06
YKL215C,0.245452182,0.067006285,2.26E-07,9.17E-07
YKL218C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR154C,0.310040533,0.102051249,1.18E-05,3.11E-05
YFL061W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL335W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFL059W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL333W,0.310040533,0.102051249,1.18E-05,3.11E-05
YFR044C,0.245505575,0.064257582,1.18E-05,3.11E-05
YDL120W,0.36287338,0.140393907,5.06E-08,1.94E-07
YDL219W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDL236W,0.366845722,0.073751199,3.93E-08,8.91E-08
YDR009W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR036C,0.301426906,0.092765627,1.94E-06,5.22E-06
YDR038C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR039C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR040C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR051C,0.317285338,0.077095376,1.18E-05,3.11E-05
YOL075C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR111C,0.163142848,0.131019385,6.86E-09,1.97E-08
YDR248C,0.226769101,0.065564495,1.18E-05,3.11E-05
YDR410C,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR437W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR216C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL038W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL076W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL096C-A,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL175W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR533C,0.088520195,0.022240307,1.05E-06,1.59E-06
YMR322C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR391C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL280W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL006W,0.035607239,0.115484726,1.18E-05,3.11E-05
YGL167C,0.30135302,0.067918584,1.18E-05,3.11E-05
YGL017W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL022W,0.305805712,0.082967005,1.57E-07,2.99E-07
YGL027C,0.33868701,0.112159121,1.89E-07,5.22E-07
YGL038C,0.169191768,0.188400469,4.27E-08,1.33E-07
YGL065C,0.131060053,0.077602893,1.58E-08,3.94E-08
YGL156W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL169W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL196W,0.414475624,0.051387706,4.69E-07,1.21E-06
YGR012W,0.217798272,0.059996276,1.18E-05,3.11E-05
YGR036C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR046W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR144W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR227W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR234W,0.274580834,0.040683262,2.33E-06,6.69E-06
YJL046W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJL126W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR040W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR051W,0.253551977,0.086753162,6.43E-08,1.44E-07
YJR104C,0.341318469,0.112079577,0.000622342,0.002058972
YJR131W,0.232910493,0.080117506,4.34E-09,1.34E-08
YLR057W,0.310040533,0.102051249,1.18E-05,3.11E-05
YJR149W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR047C,0.310040533,0.102051249,1.18E-05,3.11E-05
YKL220C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR214W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNR060W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL152W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR381W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR384W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLL051C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR099C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR139C,0.311799835,0.052854222,1.20E-08,4.51E-08
YLR143W,0.37821819,0.069189071,2.90E-08,1.05E-07
YLR151C,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR239C,0.310040533,0.102051249,1.18E-05,3.11E-05
YMR099C,0.249294622,0.068533437,7.52E-07,2.43E-06
YMR210W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL048W,0.23868205,0.079054303,9.51E-08,3.47E-07
YNL092W,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL219C,0.342917646,0.057097225,1.79E-07,5.59E-07
YNL274C,0.147597623,0.052152365,3.40E-06,1.74E-05
YNR030W,0.225139984,0.072015464,2.95E-07,5.90E-07
YOL157C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR002W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR067C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR149C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR196C,1.08050775,0.150481902,1.18E-05,3.11E-05
YOR226C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL135W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR251C,0.348048103,0.070499834,1.21E-06,3.44E-06
YOR285W,0.195202917,0.072650906,1.75E-07,6.56E-07
YOR286W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOR334W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL060W,0.310040533,0.102051249,1.18E-05,3.11E-05
YPL227C,0.266213946,0.066365502,4.18E-08,1.43E-07
YPR003C,0.310040533,0.102051249,1.18E-05,3.11E-05
YPR127W,0.091635986,0.059099893,7.13E-07,2.36E-06
YDR371W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR286C,0.310040533,0.102051249,1.18E-05,3.11E-05
YHR201C,0.352680712,0.069024676,1.71E-07,4.70E-07
YDR452W,0.194481365,0.128409432,1.18E-05,3.11E-05
YDR270W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR351C,0.285768978,0.056756353,2.41E-06,1.08E-05
YMR301C,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL004W,0.310040533,0.102051249,1.18E-05,3.11E-05
YEL066W,0.347821184,0.08834223,3.33E-06,9.63E-06
YKR093W,0.310040533,0.102051249,1.18E-05,3.11E-05
YDR093W,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL122C,0.310040533,0.102051249,1.18E-05,3.11E-05
YNL275W,0.310040533,0.102051249,1.18E-05,3.11E-05
YGL255W,0.310040533,0.102051249,1.18E-05,3.11E-05
YLR130C,0.310040533,0.102051249,1.18E-05,3.11E-05
YOL130W,0.310040533,0.102051249,1.18E-05,3.11E-05
YBR177C,0.277220658,0.090272146,2.97E-07,5.06E-07
YPL095C,0.310040533,0.102051249,1.18E-05,3.11E-05
YGR015C,0.310040533,0.102051249,1.18E-05,3.11E-05
